REA_Identi,LOTLOTE_ID,TIPO_LOTE,CHIP_RAW,CHIP_FORMATO,CHIP_VALIDADO,CHIP_ASIGNADO,CHIP_USO,CASO_CHIP,CHIP_ALERTA,PCT_GEO,MEJORA,MOTIVO_MEJORA,MATRICULA_INMO,DIRECCION_CATASTRAL,VALOR_TERRENO,VALOR_CONSTRUCCION,VALOR_AVALUO_TOTAL,ESTADO_DEPURADO,LAT_WGS84,LON_WGS84,GMAPS_URL
2007-1-9267,8520048023,Univoco,AAA0115JLCN,AAA0115JLCN,AAA0115JLCN,,AAA0115JLCN,CASO2_EXACTO_GEO_OK,,100.0,No,,050N00369987,KR 2 ESTE 162 84,174800.0,409636.67,113796917.615,En Proceso,4.732859,-74.01596,"https://www.google.com/maps?q=4.732859,-74.01596"
2002-1-2290,8520032053,Univoco,AAA0129TNHY,AAA0129TNHY,AAA0129TNHY,,AAA0129TNHY,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,No,,050N00524281,CL 130D 99 43,2900000.0,689780.56,344548814.208,Adquisicion predial por IDIGER,4.734021,-74.020611,"https://www.google.com/maps?q=4.734021,-74.020611"
2011-1-12801,8520057013,Univoco,AAA0115JXZE,AAA0115JXZE,AAA0115JXZE,,AAA0115JXZE,CASO2_EXACTO_GEO_OK,,100.0,No,,050N01025563,KR 1C 162 35,174800.0,190973.55,48348175.746,En Proceso,4.734757,-74.018758,"https://www.google.com/maps?q=4.734757,-74.018758"
2011-1-12788,8520057006,Univoco,AAA0115JXRJ,AAA0115JXRJ,AAA0115JXRJ,,AAA0115JXRJ,CASO2_EXACTO_GEO_OK,,100.0,No,,050N20184820,KR 1C 160D 29,179438.03,418250.98,195677547.932,Reasentamiento Terminado,4.734542,-74.019135,"https://www.google.com/maps?q=4.734542,-74.019135"
2011-1-12940,8520057006,Univoco,AAA0115JXRJ,AAA0115JXRJ,AAA0115JXRJ,,AAA0115JXRJ,CASO2_EXACTO_GEO_OK,,100.0,No,,050N20184820,KR 1C 160D 29,179438.03,418250.98,195677547.932,En Proceso,4.734542,-74.019135,"https://www.google.com/maps?q=4.734542,-74.019135"
2011-1-13317,8520057008,Univoco,AAA0115JXTD,AAA0115JXTD,AAA0115JXTD,,AAA0115JXTD,CASO2_EXACTO_GEO_OK,,100.0,No,,050N00458084,KR 1C 160D 55,179438.27,393661.72,276627913.859,En Proceso,4.734677,-74.018966,"https://www.google.com/maps?q=4.734677,-74.018966"
2002-1-2270,8520036006,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,66.2,,,,,,,,Adquisicion predial por IDIGER,4.732549,-74.019786,"https://www.google.com/maps?q=4.732549,-74.019786"
2011-1-12760,8520031034,Univoco,AAA115HHPA,AAA0115HHPA,AAA0115HHPA,,AAA0115HHPA,CASO6_EXACTO_GEO_PARCIAL,,97.0,No,,050N00614674,KR 3 160C 24 IN 2,187900.0,387801.34,64249505.976,En Proceso,4.734685,-74.020076,"https://www.google.com/maps?q=4.734685,-74.020076"
2011-1-12775,8520031034,Univoco,AAA0115HHSY,AAA0115HHSY,AAA0115HHSY,,AAA0115HHSY,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,1.6,No,,050N00419218,KR 3 160C 30,187900.0,73800.0,20550710.0,En Proceso,4.734685,-74.020076,"https://www.google.com/maps?q=4.734685,-74.020076"
2011-1-12794,8520057001,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,97.8,,,,,,,,Cierre Administrativo Sin Reasentamiento,4.734327,-74.01924,"https://www.google.com/maps?q=4.734327,-74.01924"
2011-1-12797,8520057009,Univoco,AAA0115JXUH,AAA0115JXUH,AAA0115JXUH,,AAA0115JXUH,CASO2_EXACTO_GEO_OK,,100.0,No,,050N20200670,KR 1C 162 13,182027.46,241332.35,54653786.945,En Proceso,4.734692,-74.018839,"https://www.google.com/maps?q=4.734692,-74.018839"
2011-1-12796,8520057014,Univoco,AAA0115JYAF,AAA0115JYAF,AAA0115JYAF,,AAA0115JYAF,CASO2_EXACTO_GEO_OK,,100.0,No,,050N00835600,KR 1C 160D 49,184074.82,377388.24,64261809.252,En Proceso,4.734554,-74.019012,"https://www.google.com/maps?q=4.734554,-74.019012"
2011-1-12791,8520057004,Univoco,AAA0115JXOM,AAA0115JXOM,AAA0115JXOM,,AAA0115JXOM,CASO2_EXACTO_GEO_OK,,100.0,No,,050N20386047,CL 160D 1C 54,174800.0,421298.72,68454027.616,En Proceso,4.734459,-74.019347,"https://www.google.com/maps?q=4.734459,-74.019347"
2011-1-12805,8520057012,Univoco,AAA0115JXYN,AAA0115JXYN,AAA0115JXYN,,AAA0115JXYN,CASO2_EXACTO_GEO_OK,,100.0,No,,050N00477727,KR 1C 162 41,174800.0,734172.46,125273785.154,En Proceso,4.734822,-74.018666,"https://www.google.com/maps?q=4.734822,-74.018666"
2011-1-12807,8520057012,Univoco,AAA0115JXYN,AAA0115JXYN,AAA0115JXYN,,AAA0115JXYN,CASO2_EXACTO_GEO_OK,,100.0,No,,050N00477727,KR 1C 162 41,174800.0,734172.46,125273785.154,En Proceso,4.734822,-74.018666,"https://www.google.com/maps?q=4.734822,-74.018666"
2011-1-12786,8520031010,Univoco,AAA0115HHRJ,AAA0115HHRJ,AAA0115HHRJ,,AAA0115HHRJ,CASO2_EXACTO_GEO_OK,,100.0,No,,050N01136836,KR 3 160C 24 IN 1,187900.0,421788.69,63595103.961,Reasentamiento Terminado,4.73463,-74.019971,"https://www.google.com/maps?q=4.73463,-74.019971"
2011-1-12787,8520057001,Univoco,AAA0115JXLF,AAA0115JXLF,AAA0115JXLF,,AAA0115JXLF,CASO2_EXACTO_GEO_OK,,100.0,No,,050N00076304,CL 160D 1C 06,193388.22,583967.24,51012254.462,En Proceso,4.734327,-74.01924,"https://www.google.com/maps?q=4.734327,-74.01924"
2011-1-12802,8520057013,Univoco,AAA0115JXZE,AAA0115JXZE,AAA0115JXZE,,AAA0115JXZE,CASO2_EXACTO_GEO_OK,,100.0,No,,050N01025563,KR 1C 162 35,174800.0,190973.55,48348175.746,En Proceso,4.734757,-74.018758,"https://www.google.com/maps?q=4.734757,-74.018758"
2012-1-14435,8520057010,Univoco,NO REGISTRA,,,AAA0115JXWW,AAA0115JXWW,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050N01087851,KR 2 161 70,174800.0,767345.3,277252373.043,En Proceso,4.734906,-74.018838,"https://www.google.com/maps?q=4.734906,-74.018838"
2004-1-5557,8520048013,Univoco,AAA0115JKRU,AAA0115JKRU,AAA0115JKRU,,AAA0115JKRU,CASO2_EXACTO_GEO_OK,,100.0,No,,050N00887038,CL 162 BIS  2A 36 ESTE,174800.0,462073.06,99398363.368,En Proceso,4.732368,-74.015553,"https://www.google.com/maps?q=4.732368,-74.015553"
2011-1-13318,8520057008,Univoco,AAA0115JXTD,AAA0115JXTD,AAA0115JXTD,,AAA0115JXTD,CASO2_EXACTO_GEO_OK,,100.0,No,,050N00458084,KR 1C 160D 55,179438.27,393661.72,276627913.859,En Proceso,4.734677,-74.018966,"https://www.google.com/maps?q=4.734677,-74.018966"
2012-1-14434,8520057010,Univoco,NO REGISTRA,,,AAA0115JXWW,AAA0115JXWW,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050N01087851,KR 2 161 70,174800.0,767345.3,277252373.043,En Proceso,4.734829,-74.018801,"https://www.google.com/maps?q=4.734829,-74.018801"
2011-1-12759,8520031015,Univoco,AAA0115HHXS,AAA0115HHXS,AAA0115HHXS,,AAA0115HHXS,CASO2_EXACTO_GEO_OK,,100.0,No,,050N00747051,KR 2 160D 05,174800.0,432451.38,142645594.468,Reasentamiento Terminado,4.73463,-74.019557,"https://www.google.com/maps?q=4.73463,-74.019557"
2002-1-2254,8520036032,Univoco,NO REGISTRA,,,,,CASO11_SIN_CORRESPONDENCIA,CASO11_SIN_CORRESPONDENCIA,21.6,,,,,,,,Reasentamiento Terminado,4.732697,-74.020033,"https://www.google.com/maps?q=4.732697,-74.020033"
2001-19-2154,2451016021,Univoco,AAA0157KR KL,AAA0157KRKL,AAA0157KRKL,,AAA0157KRKL,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,,No,,050N20238472,AK 45 197 75 LC 101,660000.0,-167451.88,344421499.58,Adquisicion predial por IDIGER,4.580655,-74.174713,"https://www.google.com/maps?q=4.580655,-74.174713"
2001-19-2127,2451016021,Univoco,NO REGISTRA,,,AAA0157EKBS,AAA0157EKBS,CASO9_SIN_CHIP_GEO_98,,100.0,Sí,Propietario poseedor,050S00000000,CL 69B SUR 74F 90,14200.0,0.0,248242980.0,Adquisicion predial por IDIGER,4.580328,-74.174416,"https://www.google.com/maps?q=4.580328,-74.174416"
2000-19-1951,2451016021,Univoco,NO REGISTRA,,,AAA0157EKBS,AAA0157EKBS,CASO9_SIN_CHIP_GEO_98,,100.0,Sí,Propietario poseedor,050S00000000,CL 69B SUR 74F 90,14200.0,0.0,248242980.0,Adquisicion predial por IDIGER,4.579541,-74.173846,"https://www.google.com/maps?q=4.579541,-74.173846"
2001-19-2132,2451016021,Univoco,NO REGISTRA,,,AAA0157EKBS,AAA0157EKBS,CASO9_SIN_CHIP_GEO_98,,100.0,Sí,Propietario poseedor,050S00000000,CL 69B SUR 74F 90,14200.0,0.0,248242980.0,Adquisicion predial por IDIGER,4.580237,-74.174612,"https://www.google.com/maps?q=4.580237,-74.174612"
2000-19-1955,2451016021,Univoco,NO REGISTRA,,,AAA0157EKBS,AAA0157EKBS,CASO9_SIN_CHIP_GEO_98,,100.0,Sí,Propietario poseedor,050S00000000,CL 69B SUR 74F 90,14200.0,0.0,248242980.0,Adquisicion predial por IDIGER,4.579959,-74.174312,"https://www.google.com/maps?q=4.579959,-74.174312"
2002-19-2457,2451016021,Univoco,NO REGISTRA,,,AAA0157EKBS,AAA0157EKBS,CASO9_SIN_CHIP_GEO_98,,98.8,Sí,Propietario poseedor,050S00000000,CL 69B SUR 74F 90,14200.0,0.0,248242980.0,Cierre Administrativo Sin Reasentamiento,4.581248,-74.17495,"https://www.google.com/maps?q=4.581248,-74.17495"
2001-19-2152,2451016021,Univoco,NO REGISTRA,,,AAA0157EKBS,AAA0157EKBS,CASO9_SIN_CHIP_GEO_98,,100.0,Sí,Propietario poseedor,050S00000000,CL 69B SUR 74F 90,14200.0,0.0,248242980.0,Adquisicion predial por IDIGER,4.580678,-74.174664,"https://www.google.com/maps?q=4.580678,-74.174664"
2002-19-2229,2451016021,Univoco,NO REGISTRA,,,AAA0157EKBS,AAA0157EKBS,CASO9_SIN_CHIP_GEO_98,,100.0,Sí,Propietario poseedor,050S00000000,CL 69B SUR 74F 90,14200.0,0.0,248242980.0,Adquisicion predial por IDIGER,4.579305,-74.173714,"https://www.google.com/maps?q=4.579305,-74.173714"
2001-19-2167,2451016021,Univoco,NO REGISTRA,,,AAA0157EKBS,AAA0157EKBS,CASO9_SIN_CHIP_GEO_98,,100.0,Sí,Propietario poseedor,050S00000000,CL 69B SUR 74F 90,14200.0,0.0,248242980.0,Adquisicion predial por IDIGER,4.580917,-74.174765,"https://www.google.com/maps?q=4.580917,-74.174765"
2000-19-2117,2451016021,Univoco,NO REGISTRA,,,AAA0157EKBS,AAA0157EKBS,CASO9_SIN_CHIP_GEO_98,,100.0,Sí,Propietario poseedor,050S00000000,CL 69B SUR 74F 90,14200.0,0.0,248242980.0,Adquisicion predial por IDIGER,4.580013,-74.174452,"https://www.google.com/maps?q=4.580013,-74.174452"
2001-19-1942,2451016021,Univoco,NO REGISTRA,,,AAA0157EKBS,AAA0157EKBS,CASO9_SIN_CHIP_GEO_98,,100.0,Sí,Propietario poseedor,050S00000000,CL 69B SUR 74F 90,14200.0,0.0,248242980.0,Adquisicion predial por IDIGER,4.57963,-74.174294,"https://www.google.com/maps?q=4.57963,-74.174294"
2000-19-1690,2451016021,Univoco,NO REGISTRA,,,AAA0157EKBS,AAA0157EKBS,CASO9_SIN_CHIP_GEO_98,,100.0,Sí,Propietario poseedor,050S00000000,CL 69B SUR 74F 90,14200.0,0.0,248242980.0,Adquisicion predial por IDIGER,4.580004,-74.174214,"https://www.google.com/maps?q=4.580004,-74.174214"
2001-19-2166,2451016021,Univoco,NO REGISTRA,,,AAA0157EKBS,AAA0157EKBS,CASO9_SIN_CHIP_GEO_98,,100.0,Sí,Propietario poseedor,050S00000000,CL 69B SUR 74F 90,14200.0,0.0,248242980.0,Adquisicion predial por IDIGER,4.581018,-74.174804,"https://www.google.com/maps?q=4.581018,-74.174804"
2001-19-2136,2451016021,Univoco,NO REGISTRA,,,AAA0157EKBS,AAA0157EKBS,CASO9_SIN_CHIP_GEO_98,,100.0,Sí,Propietario poseedor,050S00000000,CL 69B SUR 74F 90,14200.0,0.0,248242980.0,Adquisicion predial por IDIGER,4.580169,-74.174759,"https://www.google.com/maps?q=4.580169,-74.174759"
2000-19-1927,2451016021,Univoco,NO REGISTRA,,,AAA0157EKBS,AAA0157EKBS,CASO9_SIN_CHIP_GEO_98,,100.0,Sí,Propietario poseedor,050S00000000,CL 69B SUR 74F 90,14200.0,0.0,248242980.0,Adquisicion predial por IDIGER,4.579653,-74.174245,"https://www.google.com/maps?q=4.579653,-74.174245"
2002-19-2544,2451016021,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,97.7,,,,,,,,Reasentamiento Terminado,4.581134,-74.175195,"https://www.google.com/maps?q=4.581134,-74.175195"
2002-1-2277,8520036012,Univoco,NO REGISTRA,,,AAA0115HSMS,AAA0115HSMS,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050N01044322,KR 1B 160A 40,592247.97,0.0,285345071.946,Adquisicion predial por IDIGER,4.73279,-74.020191,"https://www.google.com/maps?q=4.73279,-74.020191"
2002-1-2282,8520032051,Univoco,NO REGISTRA,,,AAA0115HLSY,AAA0115HLSY,CASO9_SIN_CHIP_GEO_98,,99.5,No,,050N20213537,KR 1B 160A 67,174800.0,0.0,103953560.0,Adquisicion predial por IDIGER,4.733324,-74.020169,"https://www.google.com/maps?q=4.733324,-74.020169"
2011-1-12803,8520057013,Univoco,AAA0115JXZE,AAA0115JXZE,AAA0115JXZE,,AAA0115JXZE,CASO2_EXACTO_GEO_OK,,100.0,No,,050N01025563,KR 1C 162 35,174800.0,190973.55,48348175.746,En Proceso,4.734757,-74.018758,"https://www.google.com/maps?q=4.734757,-74.018758"
2006-1-9145,8520053006,Multiple_chip_por_areas,AAA0115JSWF,AAA0115JSWF,AAA0115JSWF,,AAA0115JSWF,CASO2_EXACTO_GEO_OK,,100.0,No,,050N00763301,KR 3 BIS  ESTE 162 18,174800.0,158832.79,120588556.195,En Proceso,4.73166,-74.015314,"https://www.google.com/maps?q=4.73166,-74.015314"
2004-1-5558,8520048004,Univoco,AAA0115JKFT,AAA0115JKFT,AAA0115JKFT,,AAA0115JKFT,CASO2_EXACTO_GEO_OK,,100.0,No,,050N01136040,KR 3 ESTE 162 57,174800.0,347006.52,148380188.07,En Proceso,4.732251,-74.015409,"https://www.google.com/maps?q=4.732251,-74.015409"
2002-1-2285,8520036006,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,64.2,,,,,,,,Reasentamiento Terminado,4.732462,-74.01989,"https://www.google.com/maps?q=4.732462,-74.01989"
2011-1-12782,8520031017,Univoco,AAA0115HHZE,AAA0115HHZE,AAA0115HHZE,,AAA0115HHZE,CASO2_EXACTO_GEO_OK,,100.0,No,,050N00445101,KR 2 160B 89,185718.41,407007.28,145475746.814,En Proceso,4.734532,-74.019743,"https://www.google.com/maps?q=4.734532,-74.019743"
2002-1-2283,8520036032,Univoco,NO REGISTRA,,,,,CASO11_SIN_CORRESPONDENCIA,CASO11_SIN_CORRESPONDENCIA,21.6,,,,,,,,Cierre Administrativo Sin Reasentamiento,4.732697,-74.020033,"https://www.google.com/maps?q=4.732697,-74.020033"
2011-1-12792,8520057003,Univoco,AAA0115JXNX,AAA0115JXNX,AAA0115JXNX,,AAA0115JXNX,CASO2_EXACTO_GEO_OK,,100.0,No,,050N20011301,CL 160D 1C 18,174800.0,720600.12,75108757.413,En Proceso,4.734395,-74.019296,"https://www.google.com/maps?q=4.734395,-74.019296"
2011-1-12795,8520057015,Univoco,AAA0115JYBR,AAA0115JYBR,AAA0115JYBR,,AAA0115JYBR,CASO2_EXACTO_GEO_OK,,100.0,No,,050N00196543,KR 1C 160D 21,184071.81,0.0,16566462.9,Reasentamiento Terminado,4.734438,-74.019156,"https://www.google.com/maps?q=4.734438,-74.019156"
2002-1-2276,8520036011,Univoco,NO REGISTRA,,,AAA0115HSLW,AAA0115HSLW,CASO13_ASIGNADO_POR_PROPIETARIO,,79.1,No,,050N00198778,KR 1B 160A 24,291798.64,0.0,56229597.928,Adquisicion predial por IDIGER,4.732745,-74.020325,"https://www.google.com/maps?q=4.732745,-74.020325"
2002-1-2273,8520036036,Univoco,AAA0115HSFT,AAA0115HSFT,AAA0115HSFT,,AAA0115HSFT,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,-inf,No,,050N00440799,CL 160B 1A 45,463058.42,0.0,68643780.181,Reasentamiento Terminado,4.732675,-74.019767,"https://www.google.com/maps?q=4.732675,-74.019767"
2011-1-12790,8520057004,Univoco,AAA0115JXOM,AAA0115JXOM,AAA0115JXOM,,AAA0115JXOM,CASO2_EXACTO_GEO_OK,,100.0,No,,050N20386047,CL 160D 1C 54,174800.0,421298.72,68454027.616,En Proceso,4.734459,-74.019347,"https://www.google.com/maps?q=4.734459,-74.019347"
2011-1-13315,8520057008,Univoco,AAA0115JXTD,AAA0115JXTD,AAA0115JXTD,,AAA0115JXTD,CASO2_EXACTO_GEO_OK,,100.0,No,,050N00458084,KR 1C 160D 55,179438.27,393661.72,276627913.859,En Proceso,4.734677,-74.018966,"https://www.google.com/maps?q=4.734677,-74.018966"
2012-1-14438,8520057010,Univoco,NO REGISTRA,,,AAA0115JXWW,AAA0115JXWW,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050N01087851,KR 2 161 70,174800.0,767345.3,277252373.043,En Proceso,4.734872,-74.01888,"https://www.google.com/maps?q=4.734872,-74.01888"
2011-1-12783,8520031030,Univoco,AAA0115HHZE,AAA0115HHZE,AAA0115HHZE,,AAA0115HHZE,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,8.7,No,,050N00445101,KR 2 160B 89,185718.41,407007.28,145475746.814,En Proceso,4.734591,-74.019871,"https://www.google.com/maps?q=4.734591,-74.019871"
1999-1-1963,8520048014,Univoco,NO REGISTRA,,,AAA0115JKSK,AAA0115JKSK,CASO9_SIN_CHIP_GEO_98,,98.3,No,,050N00409248,CL 162 BIS  2A 26 ESTE,176656.94,0.0,56530220.8,Adquisicion predial por IDIGER,4.732395,-74.01563,"https://www.google.com/maps?q=4.732395,-74.01563"
2002-1-2275,8520036035,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,63.7,,,,,,,,Adquisicion predial por IDIGER,4.732346,-74.019888,"https://www.google.com/maps?q=4.732346,-74.019888"
2002-1-2268,8520032001,Univoco,AAA0117HJDE,AAA0117HJDE,AAA0117HJDE,,AAA0117HJDE,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Adquisicion predial por IDIGER,4.732805,-74.020503,"https://www.google.com/maps?q=4.732805,-74.020503"
2011-1-12798,8520057009,Univoco,AAA0115JXUH,AAA0115JXUH,AAA0115JXUH,,AAA0115JXUH,CASO2_EXACTO_GEO_OK,,100.0,No,,050N20200670,KR 1C 162 13,182027.46,241332.35,54653786.945,Reasentamiento Terminado,4.734692,-74.018839,"https://www.google.com/maps?q=4.734692,-74.018839"
2011-1-12941,8520057005,Univoco,AAA0115JXPA,AAA0115JXPA,AAA0115JXPA,,AAA0115JXPA,CASO2_EXACTO_GEO_OK,,100.0,No,,050N00192567,KR 2 161 16,177893.79,484686.5,104187101.19,En Proceso,4.734486,-74.019241,"https://www.google.com/maps?q=4.734486,-74.019241"
2010-1-11952,8504005008,Univoco,AAA0108KALF,AAA0108KALF,AAA0108KALF,,AAA0108KALF,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,-inf,Sí,Propietario poseedor,050N00000000,CL 166 BIS  5A 03,1086701.93,0.0,93782376.559,Reasentamiento Terminado,4.742846,-74.021549,"https://www.google.com/maps?q=4.742846,-74.021549"
2011-1-12462,8504005008,Univoco,AAAO108KAMR,AAA0108KAMR,AAA0108KAMR,,AAA0108KAMR,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00580670,CL 166 BIS  5A 07,212373.15,458461.29,186919128.825,En Proceso,4.742862,-74.021615,"https://www.google.com/maps?q=4.742862,-74.021615"
2014-1-14724,8504005005,Univoco,NO REGISTRA,,,AAA0108KAJZ,AAA0108KAJZ,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050N20006626,KR 5A 166 07 IN 5,286137.42,461601.51,12786335.703,Reasentamiento Terminado,4.742791,-74.021412,"https://www.google.com/maps?q=4.742791,-74.021412"
2011-1-12457,8504005010,Univoco,AAA108KAOM,AAA0108KAOM,AAA0108KAOM,,AAA0108KAOM,CASO2_EXACTO_GEO_OK,,100.0,No,,050N00644824,CL 166 BIS  5A 04,250577.31,680578.51,114339142.206,En Proceso,4.742926,-74.021472,"https://www.google.com/maps?q=4.742926,-74.021472"
1999-1-782,8504016011,Multiple_no_identificable,NO REGISTRA,,,,,CHIP_NO_IDENTIFICABLE,,,,,,,,,,Adquisicion predial por IDIGER,4.742337,-74.018787,"https://www.google.com/maps?q=4.742337,-74.018787"
2004-1-5483,8504029006,Univoco,AAA0108KTCX,AAA0108KTCX,AAA0108KTCX,,AAA0108KTCX,CASO2_EXACTO_GEO_OK,,100.0,No,,050N01063287,CL 167 0 42,203982.45,777470.04,324862105.463,En Proceso,4.74274,-74.015788,"https://www.google.com/maps?q=4.74274,-74.015788"
2004-1-5481,8504029010,Univoco,AAA0108KTJH,AAA0108KTJH,AAA0108KTJH,,AAA0108KTJH,CASO2_EXACTO_GEO_OK,,100.0,No,,050N00614935,KR 1 167 34,197520.29,0.0,39958354.667,Reasentamiento Terminado,4.742929,-74.015802,"https://www.google.com/maps?q=4.742929,-74.015802"
2013000471,2430081030,Univoco,NO REGISTRA,,,AAA0018ZUXR,AAA0018ZUXR,CASO9_SIN_CHIP_GEO_98,,100.0,Sí,Propietario poseedor,050S00000000,KR 44A 75 46 SUR,155700.0,675621.27,150729570.603,En Proceso,4.568889,-74.165847,"https://www.google.com/maps?q=4.568889,-74.165847"
2006-1-7969,108111002063,Lote sin chips en DBF,AAA0156ROEP,AAA0156ROEP,AAA0156ROEP,,AAA0156ROEP,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.757476,-74.021633,"https://www.google.com/maps?q=4.757476,-74.021633"
2006-1-7974,108111002048,Lote sin chips en DBF,AAA0142KXBR,AAA0142KXBR,AAA0142KXBR,,AAA0142KXBR,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.757637,-74.021632,"https://www.google.com/maps?q=4.757637,-74.021632"
2006-1-7960,108111000007,Lote sin chips en DBF,AAA0156RORJ,AAA0156RORJ,AAA0156RORJ,,AAA0156RORJ,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,En Proceso,4.757334,-74.021489,"https://www.google.com/maps?q=4.757334,-74.021489"
2006-1-7985,108111000035,Lote sin chips en DBF,NO REGISTRA,,,AAA0144LOTO,AAA0144LOTO,CASO13_ASIGNADO_POR_PROPIETARIO,,,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.758273,-74.021931,"https://www.google.com/maps?q=4.758273,-74.021931"
2009-1-11219,8535026002,Univoco,AAA0117JDBS,AAA0117JDBS,AAA0117JDBS,,AAA0117JDBS,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,47.1,Sí,CODIGO_TRA contiene MJ; Area terreno cero; Propietario poseedor,050N00000000,CL 192 5C 04 MJ,794307.21,404066.91,45748455.6,En Proceso,4.768757,-74.026194,"https://www.google.com/maps?q=4.768757,-74.026194"
2006-1-7991,8540016007,Univoco,AAA0153CANX,AAA0153CANX,AAA0153CANX,,AAA0153CANX,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.758456,-74.022132,"https://www.google.com/maps?q=4.758456,-74.022132"
2000-1-1767,8542006017,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,50.4,,,,,,,,Adquisicion predial por IDIGER,4.76864,-74.022831,"https://www.google.com/maps?q=4.76864,-74.022831"
2007-1-10365,8524016013,Univoco,NO REGISTRA,,,AAA0175PEEA,AAA0175PEEA,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050N20365836,KR 6A 170B 46,238510.3,950696.03,377650267.806,En Proceso,4.74806,-74.021605,"https://www.google.com/maps?q=4.74806,-74.021605"
2015-Q18-04430,2430081028,Univoco,AAA0018ZUWF,AAA0018ZUWF,AAA0018ZUWF,,AAA0018ZUWF,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,KR 44A 75 50 SUR,155700.0,840033.04,196283576.496,En Proceso,4.568888,-74.165983,"https://www.google.com/maps?q=4.568888,-74.165983"
2015-Q18-04444,2430049001,Univoco,AAA0018YKFZ,AAA0018YKFZ,AAA0018YKFZ,,AAA0018YKFZ,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,TV 47A 77B 02 SUR,168500.0,970324.34,85255678.822,En Proceso,4.570573,-74.168269,"https://www.google.com/maps?q=4.570573,-74.168269"
2015-Q18-04448,2430069005,Univoco,AAA0018ZHOM,AAA0018ZHOM,AAA0018ZHOM,,AAA0018ZHOM,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,KR 44B 76 31 SUR,155700.0,559593.64,25640145.877,En Proceso,4.569537,-74.167167,"https://www.google.com/maps?q=4.569537,-74.167167"
2014-Q16-00817,2430047004,Univoco,NO REGISTRA,,,AAA0018YJKL,AAA0018YJKL,CASO9_SIN_CHIP_GEO_98,,100.0,Sí,Propietario poseedor,050S00000000,CL 77C SUR 46A 14,155700.0,638956.24,45842128.256,En Proceso,4.570711,-74.168638,"https://www.google.com/maps?q=4.570711,-74.168638"
2013000144,2430081002,Univoco,NO REGISTRA,,,AAA0018ZTYN,AAA0018ZTYN,CASO9_SIN_CHIP_GEO_98,,100.0,Sí,Propietario poseedor,050S00000000,KR 44 74A 13 SUR,155700.0,642577.34,44144914.29,Reasentamiento Terminado,4.568769,-74.165254,"https://www.google.com/maps?q=4.568769,-74.165254"
2014-Q18-00997,2430047004,Univoco,AAA0018YJKL,AAA0018YJKL,AAA0018YJKL,,AAA0018YJKL,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 77C SUR 46A 14,155700.0,638956.24,45842128.256,En Proceso,4.570711,-74.168638,"https://www.google.com/maps?q=4.570711,-74.168638"
2013000475,2430047002,Univoco,NO REGISTRA,,,AAA0018YJHY,AAA0018YJHY,CASO9_SIN_CHIP_GEO_98,,100.0,Sí,Propietario poseedor,050S00000000,CL 77C SUR 46A 08,155700.0,638956.24,41242658.856,Reasentamiento Terminado,4.570647,-74.168593,"https://www.google.com/maps?q=4.570647,-74.168593"
